VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
UAV1	1649991530438	69.1146	9.39345e-07	-1.34599	0.980285	-1.06552e-09	0.197592	7.88025e-08	img_UAV1_0_0_1649991530927340700.png
UAV1	1649991530540	68.5561	9.68116e-07	-1.22032	0.982918	1.97225e-09	0.184043	7.74067e-08	img_UAV1_0_0_1649991531028923600.png
UAV1	1649991530651	67.8973	9.95837e-07	-1.10595	0.985457	1.06342e-09	0.169925	7.69234e-08	img_UAV1_0_0_1649991531139481000.png
UAV1	1649991530747	67.2884	1.01711e-06	-1.0258	0.987394	3.68363e-10	0.158283	7.62741e-08	img_UAV1_0_0_1649991531237592400.png
UAV1	1649991530846	66.6263	1.03665e-06	-0.960806	0.989157	-1.62203e-09	0.146865	7.56489e-08	img_UAV1_0_0_1649991531336905400.png
UAV1	1649991530957	65.8466	1.05578e-06	-0.908013	0.990871	3.19703e-09	0.134811	7.36546e-08	img_UAV1_0_0_1649991531445906200.png
UAV1	1649991531053	65.144	1.071e-06	-0.878101	0.992151	9.69011e-10	0.125049	7.26986e-08	img_UAV1_0_0_1649991531544193000.png
UAV1	1649991531149	64.4181	1.08498e-06	-0.861326	0.993259	1.31081e-10	0.115917	7.13646e-08	img_UAV1_0_0_1649991531641805400.png
UAV1	1649991531257	63.5767	1.09913e-06	-0.856272	0.994323	-1.17222e-09	0.106406	6.98354e-08	img_UAV1_0_0_1649991531750472400.png
UAV1	1649991531353	62.8095	1.11037e-06	-0.862335	0.995124	-2.40029e-09	0.0986281	6.85003e-08	img_UAV1_0_0_1649991531847895700.png
UAV1	1649991531464	61.9026	1.12173e-06	-0.879621	0.995904	-3.89526e-09	0.0904141	6.69974e-08	img_UAV1_0_0_1649991531958639400.png
UAV1	1649991531566	61.0529	1.13049e-06	-0.903342	0.996501	-4.20067e-09	0.0835814	6.55747e-08	img_UAV1_0_0_1649991532060299900.png
UAV1	1649991531671	60.164	1.13807e-06	-0.933799	0.997013	1.22406e-09	0.077232	6.3733e-08	img_UAV1_0_0_1649991532164618900.png
UAV1	1649991531773	59.2884	1.14509e-06	-0.967709	0.997427	1.6474e-09	0.0716924	6.26261e-08	img_UAV1_0_0_1649991532268567700.png
UAV1	1649991531881	58.3502	1.15258e-06	-1.00676	0.997789	1.66061e-09	0.0664571	6.18514e-08	img_UAV1_0_0_1649991532377358600.png
UAV1	1649991531980	57.4815	1.15943e-06	-1.04426	0.998065	4.91425e-10	0.0621844	6.14197e-08	img_UAV1_0_0_1649991532474550300.png
UAV1	1649991532079	56.6054	1.16613e-06	-1.08247	0.998295	-1.07769e-09	0.0583734	6.08652e-08	img_UAV1_0_0_1649991532574877200.png
UAV1	1649991532184	55.6694	1.17292e-06	-1.12296	0.998498	-2.79646e-09	0.0547907	5.99269e-08	img_UAV1_0_0_1649991532679905200.png
UAV1	1649991532292	54.7001	1.17925e-06	-1.16384	0.99867	-4.60634e-09	0.0515499	5.88214e-08	img_UAV1_0_0_1649991532787364000.png
UAV1	1649991532400	53.7252	1.18456e-06	-1.20338	0.998813	-6.44386e-09	0.0487111	5.77714e-08	img_UAV1_0_0_1649991532895700000.png
UAV1	1649991532508	52.7454	1.18851e-06	-1.24113	0.998931	-8.29775e-09	0.0462282	5.69115e-08	img_UAV1_0_0_1649991533004523300.png
UAV1	1649991532601	51.8983	1.19053e-06	-1.272	0.999016	-9.90643e-09	0.0443432	5.6285e-08	img_UAV1_0_0_1649991533098535500.png
UAV1	1649991532712	50.8836	1.19098e-06	-1.30666	0.999102	-5.63435e-09	0.0423641	5.54919e-08	img_UAV1_0_0_1649991533208366900.png
UAV1	1649991532793	50.141	1.19046e-06	-1.3304	0.999156	4.85066e-10	0.0410853	5.48067e-08	img_UAV1_0_0_1649991533291561400.png
UAV1	1649991532904	49.1207	1.18998e-06	-1.36077	0.999218	3.66906e-09	0.0395328	5.39496e-08	img_UAV1_0_0_1649991533402667900.png
UAV1	1649991533015	48.0978	1.19057e-06	-1.38866	0.999271	6.11694e-09	0.0381838	5.29884e-08	img_UAV1_0_0_1649991533512802400.png
UAV1	1649991533111	47.2112	1.19233e-06	-1.41084	0.999309	2.85727e-09	0.0371607	5.22676e-08	img_UAV1_0_0_1649991533609649300.png
UAV1	1649991533210	46.2954	1.19488e-06	-1.4319	0.999344	-8.68632e-10	0.036228	5.13941e-08	img_UAV1_0_0_1649991533709513500.png
UAV1	1649991533327	45.2113	1.19819e-06	-1.45452	0.999378	3.22681e-09	0.0352659	5.00668e-08	img_UAV1_0_0_1649991533826089400.png
UAV1	1649991533411	44.4318	1.20112e-06	-1.46934	0.999399	-1.57578e-10	0.0346575	4.93996e-08	img_UAV1_0_0_1649991533909526700.png
UAV1	1649991533528	43.3449	1.2056e-06	-1.48812	0.999425	-1.18382e-10	0.0339102	4.83755e-08	img_UAV1_0_0_1649991534026626400.png
UAV1	1649991533609	42.5916	1.20886e-06	-1.49995	0.99944	1.69983e-11	0.0334534	4.77065e-08	img_UAV1_0_0_1649991534108734900.png
UAV1	1649991533726	41.5026	1.21384e-06	-1.51546	0.99946	2.04356e-10	0.0328701	4.6636e-08	img_UAV1_0_0_1649991534226868600.png
UAV1	1649991533825	40.5803	1.21833e-06	-1.52724	0.999474	3.6135e-10	0.0324388	4.57967e-08	img_UAV1_0_0_1649991534325608600.png
UAV1	1649991533924	39.6573	1.22311e-06	-1.53791	0.999486	5.19889e-10	0.0320575	4.50937e-08	img_UAV1_0_0_1649991534424591700.png
UAV1	1649991534026	38.7058	1.22838e-06	-1.54783	0.999497	6.82445e-10	0.0317106	4.44233e-08	img_UAV1_0_0_1649991534525018200.png
UAV1	1649991534140	37.6417	1.23471e-06	-1.55774	0.999508	8.56022e-10	0.0313713	4.35034e-08	img_UAV1_0_0_1649991534640040300.png
UAV1	1649991534239	36.7171	1.24061e-06	-1.56544	0.999516	1.00432e-09	0.031113	4.26913e-08	img_UAV1_0_0_1649991534740060200.png
UAV1	1649991534341	35.7641	1.24713e-06	-1.57258	0.999523	1.16286e-09	0.0308778	4.20927e-08	img_UAV1_0_0_1649991534841161400.png
UAV1	1649991534440	34.8388	1.2539e-06	-1.57881	0.999529	1.31744e-09	0.030676	4.15776e-08	img_UAV1_0_0_1649991534941524700.png
UAV1	1649991534542	33.8851	1.26137e-06	-1.58458	0.999535	1.4793e-09	0.0304923	4.11704e-08	img_UAV1_0_0_1649991535043845400.png
UAV1	1649991534644	32.9312	1.26937e-06	-1.58974	0.99954	1.64563e-09	0.0303301	4.09415e-08	img_UAV1_0_0_1649991535144898200.png
UAV1	1649991534743	32.0051	1.27768e-06	-1.59425	0.999544	1.80249e-09	0.030191	4.05956e-08	img_UAV1_0_0_1649991535245895500.png
UAV1	1649991534842	31.0787	1.28654e-06	-1.59829	0.999548	1.9567e-09	0.0300676	4.01863e-08	img_UAV1_0_0_1649991535344656800.png
UAV1	1649991534944	30.1241	1.2963e-06	-1.60203	0.999551	2.11686e-09	0.0299552	3.98296e-08	img_UAV1_0_0_1649991535444655700.png
UAV1	1649991535058	29.057	1.30798e-06	-1.60575	0.999555	2.29686e-09	0.0298451	3.94875e-08	img_UAV1_0_0_1649991535561055500.png
UAV1	1649991535142	28.2706	1.31713e-06	-1.6082	0.999557	2.42779e-09	0.0297732	3.9192e-08	img_UAV1_0_0_1649991535643436800.png
UAV1	1649991535256	27.2032	1.33035e-06	-1.6112	0.999559	2.6008e-09	0.0296866	3.86504e-08	img_UAV1_0_0_1649991535759373800.png
UAV1	1649991535358	26.248	1.34296e-06	-1.61358	0.999561	2.75926e-09	0.0296187	3.83043e-08	img_UAV1_0_0_1649991535859747600.png
UAV1	1649991535457	25.3208	1.35596e-06	-1.61565	0.999563	2.91502e-09	0.0295603	3.80454e-08	img_UAV1_0_0_1649991535959492800.png
UAV1	1649991535556	24.3935	1.36972e-06	-1.61751	0.999565	3.07329e-09	0.0295085	3.78803e-08	img_UAV1_0_0_1649991536059515700.png
UAV1	1649991535673	23.298	-0.000541952	-1.61927	0.997292	-0.0657379	-0.0329298	0.00185771	img_UAV1_0_0_1649991536174725400.png
UAV1	1649991535760	22.4952	-0.0148913	-1.64671	0.97774	-0.15849	-0.137433	0.0042584	img_UAV1_0_0_1649991536262921900.png
UAV1	1649991535877	21.4736	-0.0932356	-1.73818	0.950964	-0.218394	-0.218949	0.00575656	img_UAV1_0_0_1649991536380822400.png
UAV1	1649991535967	20.7545	-0.215802	-1.84372	0.938575	-0.236421	-0.251268	0.00688304	img_UAV1_0_0_1649991536470121400.png
UAV1	1649991536075	19.9796	-0.440594	-2.0001	0.932129	-0.244272	-0.267244	0.0069313	img_UAV1_0_0_1649991536577683600.png
UAV1	1649991536180	19.3206	-0.7411	-2.17678	0.933227	-0.247929	-0.260022	0.00282552	img_UAV1_0_0_1649991536684416600.png
UAV1	1649991536270	18.8171	-1.05357	-2.33088	0.936457	-0.248399	-0.247679	-0.00126342	img_UAV1_0_0_1649991536773993700.png
UAV1	1649991536375	18.2601	-1.44554	-2.45549	0.942714	-0.240435	-0.231223	-0.0040833	img_UAV1_0_0_1649991536880120400.png
UAV1	1649991536477	17.7437	-1.84904	-2.51315	0.949159	-0.229656	-0.215223	-0.00592257	img_UAV1_0_0_1649991536980702300.png
UAV1	1649991536576	17.2642	-2.26117	-2.51095	0.954995	-0.21852	-0.20045	-0.00727886	img_UAV1_0_0_1649991537079580200.png
UAV1	1649991536687	16.7546	-2.75097	-2.45201	0.960848	-0.206065	-0.185035	-0.00846834	img_UAV1_0_0_1649991537193373000.png
UAV1	1649991536771	16.3929	-3.14621	-2.38182	0.964811	-0.196814	-0.174127	-0.00920023	img_UAV1_0_0_1649991537275672100.png
UAV1	1649991536879	15.9599	-3.68829	-2.2712	0.969383	-0.1852	-0.160928	-0.00998688	img_UAV1_0_0_1649991537385475300.png
UAV1	1649991536987	15.5634	-4.26954	-2.14759	0.973432	-0.173931	-0.148541	-0.010644	img_UAV1_0_0_1649991537492194200.png
UAV1	1649991537089	15.2218	-4.8544	-2.02663	0.976827	-0.163631	-0.137508	-0.0111752	img_UAV1_0_0_1649991537596790100.png
UAV1	1649991537194	14.9024	-5.49193	-1.90388	0.97993	-0.1534	-0.126771	-0.011652	img_UAV1_0_0_1649991537700739500.png
UAV1	1649991537293	14.6297	-6.1246	-1.79385	0.982522	-0.14412	-0.117193	-0.0120497	img_UAV1_0_0_1649991537801133900.png
UAV1	1649991537392	14.3828	-6.78618	-1.69214	0.984821	-0.135218	-0.108121	-0.0124065	img_UAV1_0_0_1649991537898439400.png
UAV1	1649991537491	14.1599	-7.47478	-1.60053	0.98685	-0.126713	-0.0995414	-0.012729	img_UAV1_0_0_1649991537997607700.png
UAV1	1649991537590	13.9593	-8.18837	-1.5201	0.988634	-0.118623	-0.0914456	-0.0130223	img_UAV1_0_0_1649991538096388900.png
UAV1	1649991537701	13.7583	-9.0156	-1.4437	0.990369	-0.110067	-0.082934	-0.0133212	img_UAV1_0_0_1649991538207584100.png
UAV1	1649991537797	13.6032	-9.75205	-1.38931	0.991665	-0.103118	-0.0760478	-0.0135573	img_UAV1_0_0_1649991538304496000.png
UAV1	1649991537893	13.4637	-10.5061	-1.34534	0.992792	-0.0965962	-0.0695953	-0.0137748	img_UAV1_0_0_1649991538400929500.png
UAV1	1649991538001	13.3236	-11.3732	-1.3075	0.993879	-0.0897726	-0.0628449	-0.0139992	img_UAV1_0_0_1649991538509548600.png
UAV1	1649991538097	13.2126	-12.1591	-1.28329	0.994703	-0.0841625	-0.0572858	-0.0141821	img_UAV1_0_0_1649991538604835000.png
UAV1	1649991538205	13.1013	-13.058	-1.26549	0.99549	-0.0783557	-0.0515128	-0.0143707	img_UAV1_0_0_1649991538713084900.png
UAV1	1649991538298	13.0156	-13.8435	-1.25714	0.996064	-0.0737729	-0.0469352	-0.0145195	img_UAV1_0_0_1649991538808343800.png
UAV1	1649991538409	12.9246	-14.7929	-1.25437	0.996642	-0.06879	-0.0419273	-0.0146818	img_UAV1_0_0_1649991538918080000.png
UAV1	1649991538517	12.8463	-15.7277	-1.25789	0.997107	-0.0644261	-0.037506	-0.0148247	img_UAV1_0_0_1649991539026489600.png
UAV1	1649991538613	12.7843	-16.5666	-1.26517	0.997454	-0.060925	-0.0339277	-0.0149403	img_UAV1_0_0_1649991539122425800.png
UAV1	1649991538709	12.7287	-17.4122	-1.27552	0.997746	-0.0577568	-0.0306595	-0.0150457	img_UAV1_0_0_1649991539220028600.png
UAV1	1649991538817	12.673	-18.3703	-1.28996	0.998021	-0.054562	-0.0273283	-0.0151532	img_UAV1_0_0_1649991539327588800.png
UAV1	1649991538913	12.6288	-19.2275	-1.30461	0.998225	-0.0520248	-0.0246516	-0.0152395	img_UAV1_0_0_1649991539424235000.png
UAV1	1649991539027	12.5823	-20.2511	-1.32345	0.998426	-0.0493486	-0.021792	-0.0153317	img_UAV1_0_0_1649991539536197300.png
UAV1	1649991539123	12.5475	-21.1173	-1.34001	0.998567	-0.0473523	-0.0196297	-0.0154014	img_UAV1_0_0_1649991539633507700.png
UAV1	1649991539219	12.5163	-21.987	-1.35683	0.998685	-0.0455685	-0.0176723	-0.0154645	img_UAV1_0_0_1649991539729990500.png
UAV1	1649991539330	12.4843	-22.9962	-1.37621	0.9988	-0.0437441	-0.0156411	-0.0155299	img_UAV1_0_0_1649991539840994800.png
UAV1	1649991539429	12.459	-23.8993	-1.39315	0.998885	-0.0423098	-0.0140198	-0.0155821	img_UAV1_0_0_1649991539939979400.png
UAV1	1649991539522	12.4377	-24.7499	-1.4086	0.998952	-0.0411103	-0.0126444	-0.0156264	img_UAV1_0_0_1649991540037680400.png
UAV1	1649991539630	12.4158	-25.7399	-1.4258	0.999019	-0.0398776	-0.0112093	-0.0156726	img_UAV1_0_0_1649991540148081000.png
UAV1	1649991539729	12.398	-26.6495	-1.44077	0.99907	-0.0388822	-0.0100319	-0.0157105	img_UAV1_0_0_1649991540245811900.png
UAV1	1649991539840	12.3804	-27.6713	-1.45657	0.999118	-0.0379012	-0.00885253	-0.0157484	img_UAV1_0_0_1649991540357257500.png
UAV1	1649991539936	12.3669	-28.5564	-1.46936	0.999153	-0.0371546	-0.00794022	-0.0157777	img_UAV1_0_0_1649991540454576100.png
UAV1	1649991540044	12.3536	-29.5535	-1.48275	0.999187	-0.0364138	-0.0070207	-0.0158072	img_UAV1_0_0_1649991540562364000.png
UAV1	1649991540140	12.3432	-30.441	-1.49379	0.999213	-0.0358334	-0.00628858	-0.0158307	img_UAV1_0_0_1649991540657480600.png
UAV1	1649991540236	12.3339	-31.3294	-1.50402	0.999235	-0.0353179	-0.00562847	-0.0158519	img_UAV1_0_0_1649991540756581100.png
UAV1	1649991540347	12.3246	-32.3576	-1.51489	0.999256	-0.0347932	-0.00494569	-0.0158737	img_UAV1_0_0_1649991540867086200.png
UAV1	1649991540443	12.3176	-33.2476	-1.5235	0.999272	-0.0343941	-0.00441761	-0.0158907	img_UAV1_0_0_1649991540961834200.png
UAV1	1649991540551	12.3107	-34.2496	-1.53235	0.999288	-0.0339982	-0.0038852	-0.0159077	img_UAV1_0_0_1649991541071562700.png
UAV1	1649991540656	12.305	-35.2244	-1.54016	0.999301	-0.0336607	-0.00342366	-0.0159225	img_UAV1_0_0_1649991541181445200.png
UAV1	1649991540752	12.3005	-36.1162	-1.54667	0.999311	-0.0333881	-0.00304489	-0.0159346	img_UAV1_0_0_1649991541275788500.png
UAV1	1649991540860	12.2962	-37.1199	-1.55331	0.999321	-0.0331176	-0.00266295	-0.0159468	img_UAV1_0_0_1649991541385403600.png
UAV1	1649991540956	12.2929	-38.0125	-1.55866	0.999328	-0.0329057	-0.00235864	-0.0159565	img_UAV1_0_0_1649991541481592100.png
UAV1	1649991541052	12.2902	-38.9054	-1.56353	0.999335	-0.0327173	-0.00208409	-0.0159653	img_UAV1_0_0_1649991541578042700.png
UAV1	1649991541160	12.2877	-39.9103	-1.56848	0.999341	-0.0325303	-0.00180712	-0.0159741	img_UAV1_0_0_1649991541685766600.png
UAV1	1649991541268	12.2856	-40.9155	-1.57291	0.999347	-0.0323665	-0.00156034	-0.015982	img_UAV1_0_0_1649991541793349200.png
UAV1	1649991541361	12.2843	-41.7813	-1.57636	0.999351	-0.0322418	-0.00136953	-0.0159881	img_UAV1_0_0_1649991541888112800.png
UAV1	1649991541466	12.2831	-42.759	-1.57988	0.999355	-0.0321171	-0.00117566	-0.0159943	img_UAV1_0_0_1649991541993689800.png
UAV1	1649991541574	12.2823	-43.7649	-1.58312	0.999359	-0.0320044	-0.000997645	-0.0159999	img_UAV1_0_0_1649991542101149800.png
UAV1	1649991541673	12.2818	-44.6872	-1.58578	0.999362	-0.0319135	-0.000851532	-0.0160046	img_UAV1_0_0_1649991542202554900.png
UAV1	1649991541778	12.2816	-45.6655	-1.58832	0.999365	-0.0318284	-0.000712499	-0.0160091	img_UAV1_0_0_1649991542308471200.png
UAV1	1649991541871	12.2816	-46.5321	-1.59035	0.999367	-0.0317616	-0.000601678	-0.0160126	img_UAV1_0_0_1649991542402670000.png
UAV1	1649991541979	12.2818	-47.5385	-1.59246	0.999369	-0.0316929	-0.000486016	-0.0160163	img_UAV1_0_0_1649991542510440400.png
UAV1	1649991542084	12.2823	-48.5172	-1.59429	0.999371	-0.0316343	-0.000385617	-0.0160195	img_UAV1_0_0_1649991542616595100.png
UAV1	1649991542177	12.2828	-49.3841	-1.59575	0.999373	-0.0315883	-0.000305578	-0.016022	img_UAV1_0_0_1649991542707786100.png
UAV1	1649991542282	12.2836	-50.3629	-1.59723	0.999374	-0.0315423	-0.0002242	-0.0160246	img_UAV1_0_0_1649991542813448700.png
UAV1	1649991542390	12.2845	-51.3698	-1.59859	0.999375	-0.0315006	-0.000149447	-0.016027	img_UAV1_0_0_1649991542921785500.png
UAV1	1649991542483	12.2855	-52.2368	-1.59964	0.999376	-0.031469	-9.15902e-05	-0.0160288	img_UAV1_0_0_1649991543014553100.png
UAV1	1649991542585	12.2866	-53.1879	-1.60068	0.999377	-0.0314382	-3.44061e-05	-0.0160307	img_UAV1_0_0_1649991543118445100.png
UAV1	1649991542690	12.2878	-54.167	-1.60163	0.999378	-0.0314102	1.83659e-05	-0.0160324	img_UAV1_0_0_1649991543222391800.png
UAV1	1649991542792	12.2892	-55.118	-1.60245	0.999379	-0.0313862	6.42862e-05	-0.0160339	img_UAV1_0_0_1649991543325976200.png
UAV1	1649991542885	12.2905	-55.9853	-1.60313	0.999379	-0.0313668	0.00010206	-0.0160351	img_UAV1_0_0_1649991543417920500.png
UAV1	1649991542999	12.2921	-57.0485	-1.60387	0.99938	-0.0313458	0.00014357	-0.0160364	img_UAV1_0_0_1649991543533422300.png
UAV1	1649991543104	12.2937	-58.0277	-1.60448	0.99938	-0.0313288	0.000177581	-0.0160375	img_UAV1_0_0_1649991543637487000.png
UAV1	1649991543191	12.2951	-58.839	-1.60493	0.999381	-0.0313163	0.000203038	-0.0160383	img_UAV1_0_0_1649991543726945800.png
UAV1	1649991543293	12.2967	-59.7903	-1.6054	0.999381	-0.0313032	0.000230059	-0.0160392	img_UAV1_0_0_1649991543828463300.png
UAV1	1649991543395	12.2984	-60.7416	-1.60583	0.999382	-0.0312918	0.000254301	-0.01604	img_UAV1_0_0_1649991543929648700.png
UAV1	1649991543509	12.3004	-61.8049	-1.60626	0.999382	-0.0312804	0.000278475	-0.0160408	img_UAV1_0_0_1649991544043481200.png
UAV1	1649991543608	12.3021	-62.7283	-1.60658	0.999382	-0.0312718	0.000297238	-0.0160414	img_UAV1_0_0_1649991544144651900.png
UAV1	1649991543701	12.3038	-63.5956	-1.60603	0.999866	0.00140004	0.00236305	-0.0161272	img_UAV1_0_0_1649991544236342600.png
UAV1	1649991543806	12.3051	-64.5636	-1.61686	0.991226	0.130869	0.00826584	-0.016604	img_UAV1_0_0_1649991544342495800.png
UAV1	1649991543908	12.3047	-65.4564	-1.68773	0.978334	0.2061	0.00978048	-0.0170284	img_UAV1_0_0_1649991544444890700.png
UAV1	1649991544010	12.3022	-66.2751	-1.81683	0.969651	0.243679	0.00964493	-0.0174391	img_UAV1_0_0_1649991544547833700.png
UAV1	1649991544115	12.298	-67.0272	-2.00452	0.964607	0.262941	0.00868111	-0.0178892	img_UAV1_0_0_1649991544651588700.png
UAV1	1649991544217	12.2928	-67.6652	-2.23477	0.962018	0.272268	0.00732541	-0.0183607	img_UAV1_0_0_1649991544755717600.png
UAV1	1649991544322	12.2867	-68.2319	-2.50626	0.960647	0.277071	0.00567997	-0.0188797	img_UAV1_0_0_1649991544861350200.png
UAV1	1649991544430	12.2805	-68.7625	-2.7514	0.959944	0.279492	0.00388065	-0.0194267	img_UAV1_0_0_1649991544967397600.png
UAV1	1649991544523	12.2754	-69.1903	-2.91327	0.959632	0.280545	0.00237681	-0.0198776	img_UAV1_0_0_1649991545061844400.png
UAV1	1649991544631	12.2699	-69.6526	-3.04601	0.959443	0.281167	0.000781388	-0.0203531	img_UAV1_0_0_1649991545169878000.png
UAV1	1649991544730	12.2656	-70.0406	-3.12077	0.959353	0.281444	-0.000496603	-0.0207327	img_UAV1_0_0_1649991545268492500.png
UAV1	1649991544835	12.262	-70.4114	-3.15683	0.959303	0.281587	-0.00164387	-0.0210728	img_UAV1_0_0_1649991545374240700.png
UAV1	1649991544928	12.2598	-70.7023	-3.15597	0.959278	0.281648	-0.00248039	-0.0213205	img_UAV1_0_0_1649991545468629800.png
UAV1	1649991545033	12.2588	-70.9856	-3.12243	0.959262	0.281679	-0.00322645	-0.0215412	img_UAV1_0_0_1649991545573213800.png
UAV1	1649991545138	12.2594	-71.2188	-3.05853	0.959252	0.281691	-0.003768	-0.0217013	img_UAV1_0_0_1649991545678049100.png
UAV1	1649991545240	12.2618	-71.3949	-2.97101	0.959247	0.281697	-0.00410391	-0.0218007	img_UAV1_0_0_1649991545779308000.png
UAV1	1649991545339	12.266	-71.5167	-2.865	0.959244	0.2817	-0.00425566	-0.0218457	img_UAV1_0_0_1649991545880499500.png
UAV1	1649991545441	12.2723	-71.5898	-2.7367	0.9598	0.279801	-0.00419411	-0.0218491	img_UAV1_0_0_1649991545979856700.png
UAV1	1649991545537	12.2801	-71.6094	-2.60046	0.963036	0.268461	-0.00376224	-0.0218466	img_UAV1_0_0_1649991546077932300.png
UAV1	1649991545645	12.291	-71.5745	-2.43362	0.96777	0.250872	-0.00299701	-0.0218091	img_UAV1_0_0_1649991546185970600.png
UAV1	1649991545738	12.302	-71.4967	-2.28414	0.971844	0.234611	-0.0021839	-0.0217392	img_UAV1_0_0_1649991546278841600.png
UAV1	1649991545840	12.3156	-71.3615	-2.12061	0.975985	0.21676	-0.00117526	-0.0216261	img_UAV1_0_0_1649991546381221900.png
UAV1	1649991545942	12.3306	-71.1759	-1.96336	0.979692	0.199352	-7.97262e-05	-0.0214824	img_UAV1_0_0_1649991546483796900.png
UAV1	1649991546041	12.3462	-70.9502	-1.82118	0.982867	0.183073	0.00103457	-0.0213223	img_UAV1_0_0_1649991546583403700.png
UAV1	1649991546143	12.363	-70.674	-1.68871	0.985722	0.167034	0.00220114	-0.0211449	img_UAV1_0_0_1649991546684251100.png
UAV1	1649991546251	12.3811	-70.3373	-1.56616	0.988316	0.150932	0.00341728	-0.0209526	img_UAV1_0_0_1649991546792376800.png
UAV1	1649991546350	12.3976	-69.9927	-1.47077	0.990341	0.137015	0.00447932	-0.0207797	img_UAV1_0_0_1649991546890535100.png
UAV1	1649991546458	12.4151	-69.5817	-1.38519	0.992202	0.122799	0.00554255	-0.0206014	img_UAV1_0_0_1649991547000220000.png
UAV1	1649991546560	12.4309	-69.1639	-1.32133	0.993664	0.110332	0.00642373	-0.0204479	img_UAV1_0_0_1649991547100752500.png
UAV1	1649991546662	12.4457	-68.7209	-1.27274	0.994873	0.0988179	0.00715996	-0.0203119	img_UAV1_0_0_1649991547203952100.png
UAV1	1649991546770	12.46	-68.2281	-1.23625	0.995914	0.0876759	0.0077611	-0.0201891	img_UAV1_0_0_1649991547313236400.png
UAV1	1649991546878	12.4726	-67.7143	-1.2132	0.996748	0.0776072	0.00816602	-0.0200887	img_UAV1_0_0_1649991547421590300.png
UAV1	1649991546980	12.4829	-67.2126	-1.20189	0.997377	0.0690619	0.00836457	-0.0200136	img_UAV1_0_0_1649991547523298500.png
UAV1	1649991547094	12.4926	-66.6358	-1.20031	0.998635	0.0475288	0.00863991	-0.0198379	img_UAV1_0_0_1649991547635812800.png
UAV1	1649991547196	12.4991	-66.1095	-1.21933	0.999687	0.0127757	0.00902695	-0.0195397	img_UAV1_0_0_1649991547738460500.png
UAV1	1649991547289	12.503	-65.6279	-1.26471	0.999473	-0.0244606	0.00934197	-0.0191969	img_UAV1_0_0_1649991547830880600.png
UAV1	1649991547400	12.5046	-65.063	-1.35718	0.997298	-0.0703949	0.00954893	-0.0187349	img_UAV1_0_0_1649991547943921800.png
UAV1	1649991547502	12.503	-64.5645	-1.4733	0.99369	-0.110257	0.00949785	-0.0182884	img_UAV1_0_0_1649991548044259100.png
UAV1	1649991547604	12.4985	-64.0944	-1.60847	0.98921	-0.145126	0.00917119	-0.0178452	img_UAV1_0_0_1649991548147012400.png
UAV1	1649991547712	12.4908	-63.6334	-1.75838	0.984406	-0.174844	0.00851655	-0.0173979	img_UAV1_0_0_1649991548254969500.png
UAV1	1649991547820	12.4804	-63.213	-1.90138	0.980308	-0.196596	0.00757288	-0.0169813	img_UAV1_0_0_1649991548364311900.png
UAV1	1649991547931	12.4674	-62.8239	-2.0293	0.977285	-0.211183	0.00636072	-0.0165845	img_UAV1_0_0_1649991548475782300.png
UAV1	1649991548018	12.4557	-62.5491	-2.11071	0.975825	-0.217883	0.005286	-0.0162921	img_UAV1_0_0_1649991548561799600.png
UAV1	1649991548126	12.4398	-62.2449	-2.18531	0.975022	-0.2215	0.00385599	-0.0159476	img_UAV1_0_0_1649991548670989800.png
UAV1	1649991548234	12.4225	-61.9815	-2.22973	0.975149	-0.220984	0.00237285	-0.0156199	img_UAV1_0_0_1649991548779208600.png
UAV1	1649991548321	12.4077	-61.7993	-2.24442	0.975786	-0.218183	0.00117057	-0.015367	img_UAV1_0_0_1649991548865100500.png
UAV1	1649991548429	12.3885	-61.6107	-2.23892	0.977091	-0.212289	-0.000301755	-0.0150662	img_UAV1_0_0_1649991548973426800.png
UAV1	1649991548537	12.3688	-61.4641	-2.2108	0.978833	-0.204117	-0.00172697	-0.0147796	img_UAV1_0_0_1649991549081718300.png
UAV1	1649991548645	12.3488	-61.3596	-2.16452	0.980902	-0.193935	-0.00308357	-0.014507	img_UAV1_0_0_1649991549191128700.png
UAV1	1649991548735	12.3321	-61.3043	-2.11549	0.982807	-0.184038	-0.0041484	-0.0142902	img_UAV1_0_0_1649991549279631400.png
UAV1	1649991548843	12.3124	-61.2752	-2.04823	0.985232	-0.170567	-0.00533239	-0.0140418	img_UAV1_0_0_1649991549389406300.png
UAV1	1649991548954	12.2929	-61.2861	-1.97412	0.987795	-0.155014	-0.00642631	-0.0137989	img_UAV1_0_0_1649991549499393800.png
UAV1	1649991549041	12.2783	-61.322	-1.91552	0.98979	-0.141699	-0.0071852	-0.0136165	img_UAV1_0_0_1649991549587724300.png
UAV1	1649991549149	12.2613	-61.3973	-1.84552	0.992168	-0.123933	-0.00799351	-0.0133987	img_UAV1_0_0_1649991549695729700.png
UAV1	1649991549254	12.2463	-61.4999	-1.78335	0.99429	-0.105539	-0.00862517	-0.0131951	img_UAV1_0_0_1649991549801151400.png
UAV1	1649991549338	12.2356	-61.6002	-1.73948	0.995797	-0.0902015	-0.00901351	-0.0130373	img_UAV1_0_0_1649991549884642900.png
